sales_id,order_id,product_id,price_per_unit,quantity_sales,total_price,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,city,state,product_type,product_name,size,colour,price,quantity_products,description
102,22,20,"$96,00",1,"$96,00",180,"$36.088,00",5/28/2021,06/09/2021,Nelli Engall,Genderfluid,21,58 Jett RoadApt. 448,Chasemouth,Western Australia,Shirt,Oxford Cloth,XS,blue,"$114,00",47,"A blue coloured, XS sized, Oxford Cloth Shirt"
103,22,1040,"$90,00",2,"$180,00",180,"$36.088,00",5/28/2021,06/09/2021,Nelli Engall,Genderfluid,21,58 Jett RoadApt. 448,Chasemouth,Western Australia,Trousers,Relaxed Leg,XS,indigo,"$95,00",60,"A indigo coloured, XS sized, Relaxed Leg Trousers"
104,22,134,"$92,00",1,"$92,00",180,"$36.088,00",5/28/2021,06/09/2021,Nelli Engall,Genderfluid,21,58 Jett RoadApt. 448,Chasemouth,Western Australia,Shirt,Denim,XL,indigo,"$115,00",58,"A indigo coloured, XL sized, Denim Shirt"
105,22,172,"$91,00",2,"$182,00",180,"$36.088,00",5/28/2021,06/09/2021,Nelli Engall,Genderfluid,21,58 Jett RoadApt. 448,Chasemouth,Western Australia,Shirt,Linen,M,violet,"$116,00",44,"A violet coloured, M sized, Linen Shirt"
106,22,321,"$109,00",3,"$327,00",180,"$36.088,00",5/28/2021,06/09/2021,Nelli Engall,Genderfluid,21,58 Jett RoadApt. 448,Chasemouth,Western Australia,Shirt,Mandarin Collar,S,orange,"$108,00",52,"A orange coloured, S sized, Mandarin Collar Shirt"
107,22,912,"$96,00",1,"$96,00",180,"$36.088,00",5/28/2021,06/09/2021,Nelli Engall,Genderfluid,21,58 Jett RoadApt. 448,Chasemouth,Western Australia,Trousers,Drawstring,M,red,"$104,00",70,"A red coloured, M sized, Drawstring Trousers"
108,23,238,"$106,00",2,"$212,00",652,"$45.711,00",5/17/2021,5/22/2021,Roley Cassedy,Male,63,59 Abbott CircuitApt. 084,North Isabelleside,South Australia,Shirt,Chambray,L,indigo,"$105,00",79,"A indigo coloured, L sized, Chambray Shirt"
109,23,809,"$117,00",3,"$351,00",652,"$45.711,00",5/17/2021,5/22/2021,Roley Cassedy,Male,63,59 Abbott CircuitApt. 084,North Isabelleside,South Australia,Jacket,Shearling,XL,red,"$95,00",42,"A red coloured, XL sized, Shearling Jacket"
110,24,8,"$96,00",1,"$96,00",469,"$14.566,00",09/04/2021,9/20/2021,Faber Purcell,Female,78,783 Olivia CrescentSuite 877,Andrewborough,New South Wales,Shirt,Oxford Cloth,L,orange,"$114,00",48,"A orange coloured, L sized, Oxford Cloth Shirt"
111,24,852,"$113,00",2,"$226,00",469,"$14.566,00",09/04/2021,9/20/2021,Faber Purcell,Female,78,783 Olivia CrescentSuite 877,Andrewborough,New South Wales,Trousers,Chinos,M,yellow,"$100,00",58,"A yellow coloured, M sized, Chinos Trousers"
112,25,736,"$109,00",3,"$327,00",562,"$47.075,00",07/04/2021,07/08/2021,Joy Mirrlees,Agender,58,04 Spencer MallApt. 910,West Rubyland,Queensland,Jacket,Peacoat,S,red,"$102,00",67,"A red coloured, S sized, Peacoat Jacket"
113,25,593,"$100,00",2,"$200,00",562,"$47.075,00",07/04/2021,07/08/2021,Joy Mirrlees,Agender,58,04 Spencer MallApt. 910,West Rubyland,Queensland,Jacket,Bomber,L,violet,"$90,00",68,"A violet coloured, L sized, Bomber Jacket"
114,26,808,"$117,00",2,"$234,00",732,"$15.964,00",4/25/2021,05/04/2021,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,Port Aaronton,Queensland,Jacket,Shearling,L,red,"$95,00",40,"A red coloured, L sized, Shearling Jacket"
115,26,154,"$91,00",3,"$273,00",732,"$15.964,00",4/25/2021,05/04/2021,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,Port Aaronton,Queensland,Shirt,Linen,XL,yellow,"$116,00",54,"A yellow coloured, XL sized, Linen Shirt"
116,26,453,"$107,00",1,"$107,00",732,"$15.964,00",4/25/2021,05/04/2021,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,Port Aaronton,Queensland,Jacket,Denim,L,violet,"$92,00",50,"A violet coloured, L sized, Denim Jacket"
117,27,302,"$105,00",2,"$210,00",443,"$35.513,00",5/16/2021,5/28/2021,Melodee Spencley,Bigender,49,033 Mitchell IslandApt. 732,Crooksshire,Victoria,Shirt,Cuban Collar,M,blue,"$93,00",55,"A blue coloured, M sized, Cuban Collar Shirt"
118,27,823,"$117,00",1,"$117,00",443,"$35.513,00",5/16/2021,5/28/2021,Melodee Spencley,Bigender,49,033 Mitchell IslandApt. 732,Crooksshire,Victoria,Jacket,Shearling,L,green,"$95,00",66,"A green coloured, L sized, Shearling Jacket"
119,27,360,"$94,00",1,"$94,00",443,"$35.513,00",5/16/2021,5/28/2021,Melodee Spencley,Bigender,49,033 Mitchell IslandApt. 732,Crooksshire,Victoria,Shirt,Henley,XS,yellow,"$92,00",42,"A yellow coloured, XS sized, Henley Shirt"
120,27,430,"$107,00",1,"$107,00",443,"$35.513,00",5/16/2021,5/28/2021,Melodee Spencley,Bigender,49,033 Mitchell IslandApt. 732,Crooksshire,Victoria,Jacket,Denim,XS,yellow,"$92,00",52,"A yellow coloured, XS sized, Denim Jacket"
121,27,1027,"$90,00",3,"$270,00",443,"$35.513,00",5/16/2021,5/28/2021,Melodee Spencley,Bigender,49,033 Mitchell IslandApt. 732,Crooksshire,Victoria,Trousers,Relaxed Leg,M,yellow,"$95,00",68,"A yellow coloured, M sized, Relaxed Leg Trousers"
122,27,603,"$112,00",1,"$112,00",443,"$35.513,00",5/16/2021,5/28/2021,Melodee Spencley,Bigender,49,033 Mitchell IslandApt. 732,Crooksshire,Victoria,Jacket,Cardigan,L,orange,"$118,00",79,"A orange coloured, L sized, Cardigan Jacket"
123,27,843,"$113,00",2,"$226,00",443,"$35.513,00",5/16/2021,5/28/2021,Melodee Spencley,Bigender,49,033 Mitchell IslandApt. 732,Crooksshire,Victoria,Trousers,Chinos,L,red,"$100,00",44,"A red coloured, L sized, Chinos Trousers"
124,28,19,"$96,00",2,"$192,00",206,"$29.968,00",8/19/2021,09/04/2021,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,South Clairetown,Queensland,Shirt,Oxford Cloth,XL,green,"$114,00",42,"A green coloured, XL sized, Oxford Cloth Shirt"
125,28,226,"$106,00",2,"$212,00",206,"$29.968,00",8/19/2021,09/04/2021,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,South Clairetown,Queensland,Shirt,Chambray,S,green,"$105,00",63,"A green coloured, S sized, Chambray Shirt"
126,28,1158,"$99,00",1,"$99,00",206,"$29.968,00",8/19/2021,09/04/2021,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,South Clairetown,Queensland,Trousers,High-Waisted,L,red,"$98,00",52,"A red coloured, L sized, High-Waisted Trousers"
127,28,730,"$119,00",1,"$119,00",206,"$29.968,00",8/19/2021,09/04/2021,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,South Clairetown,Queensland,Jacket,Trench Coat,XS,violet,"$112,00",64,"A violet coloured, XS sized, Trench Coat Jacket"
128,28,2,"$96,00",2,"$192,00",206,"$29.968,00",8/19/2021,09/04/2021,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,South Clairetown,Queensland,Shirt,Oxford Cloth,M,red,"$114,00",54,"A red coloured, M sized, Oxford Cloth Shirt"
129,28,761,"$109,00",2,"$218,00",206,"$29.968,00",8/19/2021,09/04/2021,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,South Clairetown,Queensland,Jacket,Peacoat,S,indigo,"$102,00",49,"A indigo coloured, S sized, Peacoat Jacket"
130,28,684,"$113,00",3,"$339,00",206,"$29.968,00",8/19/2021,09/04/2021,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,South Clairetown,Queensland,Jacket,Parka,XL,green,"$119,00",55,"A green coloured, XL sized, Parka Jacket"
131,28,922,"$96,00",2,"$192,00",206,"$29.968,00",8/19/2021,09/04/2021,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,South Clairetown,Queensland,Trousers,Drawstring,M,yellow,"$104,00",55,"A yellow coloured, M sized, Drawstring Trousers"
132,28,1053,"$93,00",2,"$186,00",206,"$29.968,00",8/19/2021,09/04/2021,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,South Clairetown,Queensland,Trousers,Joggers,L,red,"$94,00",63,"A red coloured, L sized, Joggers Trousers"
133,28,1259,"$112,00",3,"$336,00",206,"$29.968,00",8/19/2021,09/04/2021,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,South Clairetown,Queensland,Trousers,Tracksuit Bottoms,XL,violet,"$91,00",60,"A violet coloured, XL sized, Tracksuit Bottoms Trousers"
134,28,803,"$91,00",2,"$182,00",206,"$29.968,00",8/19/2021,09/04/2021,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,South Clairetown,Queensland,Jacket,Pullover,L,violet,"$114,00",78,"A violet coloured, L sized, Pullover Jacket"
135,29,633,"$93,00",1,"$93,00",993,"$57.645,00",3/22/2021,3/28/2021,Orella Singyard,Polygender,24,327 Abby CircleApt. 055,Michaelberg,Victoria,Jacket,Coach,L,red,"$115,00",80,"A red coloured, L sized, Coach Jacket"
136,29,907,"$94,00",3,"$282,00",993,"$57.645,00",3/22/2021,3/28/2021,Orella Singyard,Polygender,24,327 Abby CircleApt. 055,Michaelberg,Victoria,Trousers,Cords,M,violet,"$113,00",77,"A violet coloured, M sized, Cords Trousers"
137,29,246,"$95,00",2,"$190,00",993,"$57.645,00",3/22/2021,3/28/2021,Orella Singyard,Polygender,24,327 Abby CircleApt. 055,Michaelberg,Victoria,Shirt,Polo,S,red,"$117,00",60,"A red coloured, S sized, Polo Shirt"
138,29,762,"$109,00",3,"$327,00",993,"$57.645,00",3/22/2021,3/28/2021,Orella Singyard,Polygender,24,327 Abby CircleApt. 055,Michaelberg,Victoria,Jacket,Peacoat,M,indigo,"$102,00",52,"A indigo coloured, M sized, Peacoat Jacket"
139,30,407,"$119,00",2,"$238,00",260,"$59.350,00",07/07/2021,7/26/2021,Whitney Scarman,Female,27,01 D'amore ManorSuite 692,Trompview,Tasmania,Shirt,Casual Slim Fit,M,blue,"$113,00",61,"A blue coloured, M sized, Casual Slim Fit Shirt"
140,30,325,"$109,00",2,"$218,00",260,"$59.350,00",07/07/2021,7/26/2021,Whitney Scarman,Female,27,01 D'amore ManorSuite 692,Trompview,Tasmania,Shirt,Mandarin Collar,XS,yellow,"$108,00",45,"A yellow coloured, XS sized, Mandarin Collar Shirt"
141,30,2,"$96,00",1,"$96,00",260,"$59.350,00",07/07/2021,7/26/2021,Whitney Scarman,Female,27,01 D'amore ManorSuite 692,Trompview,Tasmania,Shirt,Oxford Cloth,M,red,"$114,00",54,"A red coloured, M sized, Oxford Cloth Shirt"
142,30,411,"$119,00",2,"$238,00",260,"$59.350,00",07/07/2021,7/26/2021,Whitney Scarman,Female,27,01 D'amore ManorSuite 692,Trompview,Tasmania,Shirt,Casual Slim Fit,S,indigo,"$113,00",65,"A indigo coloured, S sized, Casual Slim Fit Shirt"
143,30,1167,"$99,00",1,"$99,00",260,"$59.350,00",07/07/2021,7/26/2021,Whitney Scarman,Female,27,01 D'amore ManorSuite 692,Trompview,Tasmania,Trousers,High-Waisted,M,yellow,"$98,00",45,"A yellow coloured, M sized, High-Waisted Trousers"
144,30,462,"$118,00",3,"$354,00",260,"$59.350,00",07/07/2021,7/26/2021,Whitney Scarman,Female,27,01 D'amore ManorSuite 692,Trompview,Tasmania,Jacket,Puffer,M,orange,"$110,00",61,"A orange coloured, M sized, Puffer Jacket"
145,31,484,"$118,00",2,"$236,00",727,"$15.722,00",03/11/2021,04/05/2021,Herschel Verdey,Female,26,2752 Lily RoadApt. 721,Jacobport,New South Wales,Jacket,Puffer,XL,indigo,"$110,00",60,"A indigo coloured, XL sized, Puffer Jacket"
146,31,1071,"$93,00",1,"$93,00",727,"$15.722,00",03/11/2021,04/05/2021,Herschel Verdey,Female,26,2752 Lily RoadApt. 721,Jacobport,New South Wales,Trousers,Joggers,S,blue,"$94,00",50,"A blue coloured, S sized, Joggers Trousers"
147,31,1245,"$112,00",1,"$112,00",727,"$15.722,00",03/11/2021,04/05/2021,Herschel Verdey,Female,26,2752 Lily RoadApt. 721,Jacobport,New South Wales,Trousers,Tracksuit Bottoms,XS,blue,"$91,00",42,"A blue coloured, XS sized, Tracksuit Bottoms Trousers"
148,32,1096,"$115,00",3,"$345,00",627,"$24.976,00",6/17/2021,7/14/2021,Codie Everly,Genderfluid,51,66 Isla CrescentApt. 573,Port Christopher,South Australia,Trousers,Cropped,S,yellow,"$99,00",65,"A yellow coloured, S sized, Cropped Trousers"
149,32,323,"$109,00",1,"$109,00",627,"$24.976,00",6/17/2021,7/14/2021,Codie Everly,Genderfluid,51,66 Isla CrescentApt. 573,Port Christopher,South Australia,Shirt,Mandarin Collar,L,orange,"$108,00",56,"A orange coloured, L sized, Mandarin Collar Shirt"
150,32,22,"$96,00",3,"$288,00",627,"$24.976,00",6/17/2021,7/14/2021,Codie Everly,Genderfluid,51,66 Isla CrescentApt. 573,Port Christopher,South Australia,Shirt,Oxford Cloth,M,blue,"$114,00",57,"A blue coloured, M sized, Oxford Cloth Shirt"
151,33,486,"$118,00",2,"$236,00",588,"$52.945,00",07/01/2021,07/07/2021,Nicole Cheel,Genderfluid,48,550 Alexis BoulevardSuite 124,West Danieltown,Victoria,Jacket,Puffer,S,violet,"$110,00",46,"A violet coloured, S sized, Puffer Jacket"
152,33,1173,"$99,00",3,"$297,00",588,"$52.945,00",07/01/2021,07/07/2021,Nicole Cheel,Genderfluid,48,550 Alexis BoulevardSuite 124,West Danieltown,Victoria,Trousers,High-Waisted,L,green,"$98,00",75,"A green coloured, L sized, High-Waisted Trousers"
153,33,322,"$109,00",3,"$327,00",588,"$52.945,00",07/01/2021,07/07/2021,Nicole Cheel,Genderfluid,48,550 Alexis BoulevardSuite 124,West Danieltown,Victoria,Shirt,Mandarin Collar,M,orange,"$108,00",78,"A orange coloured, M sized, Mandarin Collar Shirt"
154,33,955,"$97,00",3,"$291,00",588,"$52.945,00",07/01/2021,07/07/2021,Nicole Cheel,Genderfluid,48,550 Alexis BoulevardSuite 124,West Danieltown,Victoria,Trousers,Slim-Fit,XS,yellow,"$119,00",59,"A yellow coloured, XS sized, Slim-Fit Trousers"
155,33,511,"$102,00",2,"$204,00",588,"$52.945,00",07/01/2021,07/07/2021,Nicole Cheel,Genderfluid,48,550 Alexis BoulevardSuite 124,West Danieltown,Victoria,Jacket,Windbreaker,S,blue,"$109,00",41,"A blue coloured, S sized, Windbreaker Jacket"
156,34,817,"$117,00",2,"$234,00",412,"$36.244,00",5/23/2021,5/30/2021,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,Hackettchester,South Australia,Jacket,Shearling,M,yellow,"$95,00",60,"A yellow coloured, M sized, Shearling Jacket"
157,34,555,"$98,00",1,"$98,00",412,"$36.244,00",5/23/2021,5/30/2021,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,Hackettchester,South Australia,Jacket,Leather,XS,violet,"$113,00",70,"A violet coloured, XS sized, Leather Jacket"
158,34,775,"$91,00",3,"$273,00",412,"$36.244,00",5/23/2021,5/30/2021,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,Hackettchester,South Australia,Jacket,Pullover,XS,orange,"$114,00",79,"A orange coloured, XS sized, Pullover Jacket"
159,34,62,"$104,00",1,"$104,00",412,"$36.244,00",5/23/2021,5/30/2021,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,Hackettchester,South Australia,Shirt,Dress,M,indigo,"$119,00",51,"A indigo coloured, M sized, Dress Shirt"
160,35,991,"$106,00",2,"$212,00",358,"$49.665,00",8/31/2021,09/07/2021,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,Kreigerbury,Northern Territory,Trousers,Wool,S,yellow,"$111,00",69,"A yellow coloured, S sized, Wool Trousers"
161,35,527,"$98,00",1,"$98,00",358,"$49.665,00",8/31/2021,09/07/2021,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,Kreigerbury,Northern Territory,Jacket,Leather,M,red,"$113,00",54,"A red coloured, M sized, Leather Jacket"
162,35,1257,"$112,00",2,"$224,00",358,"$49.665,00",8/31/2021,09/07/2021,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,Kreigerbury,Northern Territory,Trousers,Tracksuit Bottoms,M,violet,"$91,00",73,"A violet coloured, M sized, Tracksuit Bottoms Trousers"
163,35,1043,"$90,00",1,"$90,00",358,"$49.665,00",8/31/2021,09/07/2021,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,Kreigerbury,Northern Territory,Trousers,Relaxed Leg,L,indigo,"$95,00",48,"A indigo coloured, L sized, Relaxed Leg Trousers"
164,35,549,"$98,00",1,"$98,00",358,"$49.665,00",8/31/2021,09/07/2021,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,Kreigerbury,Northern Territory,Jacket,Leather,XL,blue,"$113,00",67,"A blue coloured, XL sized, Leather Jacket"
165,35,302,"$105,00",1,"$105,00",358,"$49.665,00",8/31/2021,09/07/2021,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,Kreigerbury,Northern Territory,Shirt,Cuban Collar,M,blue,"$93,00",55,"A blue coloured, M sized, Cuban Collar Shirt"
166,35,671,"$113,00",3,"$339,00",358,"$49.665,00",8/31/2021,09/07/2021,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,Kreigerbury,Northern Territory,Jacket,Parka,S,orange,"$119,00",72,"A orange coloured, S sized, Parka Jacket"
167,36,675,"$113,00",1,"$113,00",51,"$32.494,00",8/22/2021,09/04/2021,Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,South Evaport,Northern Territory,Jacket,Parka,XS,yellow,"$119,00",63,"A yellow coloured, XS sized, Parka Jacket"
168,36,636,"$93,00",3,"$279,00",51,"$32.494,00",8/22/2021,09/04/2021,Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,South Evaport,Northern Territory,Jacket,Coach,S,orange,"$115,00",55,"A orange coloured, S sized, Coach Jacket"
169,36,37,"$104,00",2,"$208,00",51,"$32.494,00",8/22/2021,09/04/2021,Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,South Evaport,Northern Territory,Shirt,Dress,M,red,"$119,00",57,"A red coloured, M sized, Dress Shirt"
170,36,831,"$117,00",2,"$234,00",51,"$32.494,00",8/22/2021,09/04/2021,Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,South Evaport,Northern Territory,Jacket,Shearling,S,indigo,"$95,00",45,"A indigo coloured, S sized, Shearling Jacket"
171,36,737,"$109,00",2,"$218,00",51,"$32.494,00",8/22/2021,09/04/2021,Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,South Evaport,Northern Territory,Jacket,Peacoat,M,red,"$102,00",59,"A red coloured, M sized, Peacoat Jacket"
172,36,203,"$98,00",1,"$98,00",51,"$32.494,00",8/22/2021,09/04/2021,Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,South Evaport,Northern Territory,Shirt,Camp Collared,L,indigo,"$112,00",72,"A indigo coloured, L sized, Camp Collared Shirt"
173,37,809,"$117,00",3,"$351,00",78,"$53.949,00",07/07/2021,7/18/2021,Jethro Pollak,Genderqueer,38,7812 Towne GroveSuite 233,Lake Alihaven,Northern Territory,Jacket,Shearling,XL,red,"$95,00",42,"A red coloured, XL sized, Shearling Jacket"
174,37,995,"$106,00",3,"$318,00",78,"$53.949,00",07/07/2021,7/18/2021,Jethro Pollak,Genderqueer,38,7812 Towne GroveSuite 233,Lake Alihaven,Northern Territory,Trousers,Wool,XS,green,"$111,00",73,"A green coloured, XS sized, Wool Trousers"
175,37,605,"$112,00",3,"$336,00",78,"$53.949,00",07/07/2021,7/18/2021,Jethro Pollak,Genderqueer,38,7812 Towne GroveSuite 233,Lake Alihaven,Northern Territory,Jacket,Cardigan,XS,yellow,"$118,00",46,"A yellow coloured, XS sized, Cardigan Jacket"
176,37,608,"$112,00",2,"$224,00",78,"$53.949,00",07/07/2021,7/18/2021,Jethro Pollak,Genderqueer,38,7812 Towne GroveSuite 233,Lake Alihaven,Northern Territory,Jacket,Cardigan,L,yellow,"$118,00",50,"A yellow coloured, L sized, Cardigan Jacket"
177,37,645,"$93,00",2,"$186,00",78,"$53.949,00",07/07/2021,7/18/2021,Jethro Pollak,Genderqueer,38,7812 Towne GroveSuite 233,Lake Alihaven,Northern Territory,Jacket,Coach,XS,green,"$115,00",78,"A green coloured, XS sized, Coach Jacket"
178,38,1015,"$90,00",2,"$180,00",809,"$46.219,00",02/03/2021,2/19/2021,Winn Siemandl,Bigender,76,443 Holly AvenueSuite 631,South Tyler,Tasmania,Trousers,Relaxed Leg,XS,red,"$95,00",52,"A red coloured, XS sized, Relaxed Leg Trousers"
179,38,503,"$102,00",1,"$102,00",809,"$46.219,00",02/03/2021,2/19/2021,Winn Siemandl,Bigender,76,443 Holly AvenueSuite 631,South Tyler,Tasmania,Jacket,Windbreaker,L,yellow,"$109,00",70,"A yellow coloured, L sized, Windbreaker Jacket"
180,38,138,"$92,00",2,"$184,00",809,"$46.219,00",02/03/2021,2/19/2021,Winn Siemandl,Bigender,76,443 Holly AvenueSuite 631,South Tyler,Tasmania,Shirt,Denim,L,violet,"$115,00",78,"A violet coloured, L sized, Denim Shirt"
181,39,621,"$112,00",2,"$224,00",466,"$23.990,00",2/26/2021,3/20/2021,Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,North Justin,South Australia,Jacket,Cardigan,S,indigo,"$118,00",61,"A indigo coloured, S sized, Cardigan Jacket"
182,39,338,"$109,00",2,"$218,00",466,"$23.990,00",2/26/2021,3/20/2021,Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,North Justin,South Australia,Shirt,Mandarin Collar,L,blue,"$108,00",68,"A blue coloured, L sized, Mandarin Collar Shirt"
183,39,148,"$91,00",3,"$273,00",466,"$23.990,00",2/26/2021,3/20/2021,Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,North Justin,South Australia,Shirt,Linen,L,orange,"$116,00",73,"A orange coloured, L sized, Linen Shirt"
184,39,631,"$93,00",3,"$279,00",466,"$23.990,00",2/26/2021,3/20/2021,Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,North Justin,South Australia,Jacket,Coach,S,red,"$115,00",76,"A red coloured, S sized, Coach Jacket"
185,39,916,"$96,00",1,"$96,00",466,"$23.990,00",2/26/2021,3/20/2021,Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,North Justin,South Australia,Trousers,Drawstring,S,orange,"$104,00",58,"A orange coloured, S sized, Drawstring Trousers"
186,39,317,"$109,00",2,"$218,00",466,"$23.990,00",2/26/2021,3/20/2021,Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,North Justin,South Australia,Shirt,Mandarin Collar,M,red,"$108,00",60,"A red coloured, M sized, Mandarin Collar Shirt"
187,39,49,"$104,00",1,"$104,00",466,"$23.990,00",2/26/2021,3/20/2021,Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,North Justin,South Australia,Shirt,Dress,XL,yellow,"$119,00",75,"A yellow coloured, XL sized, Dress Shirt"
188,39,1030,"$90,00",2,"$180,00",466,"$23.990,00",2/26/2021,3/20/2021,Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,North Justin,South Australia,Trousers,Relaxed Leg,XS,green,"$95,00",80,"A green coloured, XS sized, Relaxed Leg Trousers"
189,39,892,"$94,00",3,"$282,00",466,"$23.990,00",2/26/2021,3/20/2021,Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,North Justin,South Australia,Trousers,Cords,M,green,"$113,00",76,"A green coloured, M sized, Cords Trousers"
190,39,20,"$96,00",2,"$192,00",466,"$23.990,00",2/26/2021,3/20/2021,Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,North Justin,South Australia,Shirt,Oxford Cloth,XS,blue,"$114,00",47,"A blue coloured, XS sized, Oxford Cloth Shirt"
